Utah County Average Temperature
Units: Degrees Fahrenheit
Missing: -99,Rank out of 127 Years
"Location ID","Location","Date","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
UT-029,"Morgan County",191405,53.0,119,4.1,48.9
UT-029,"Morgan County",191406,56.4,48,-0.7,57.1
UT-029,"Morgan County",191407,64.5,35,-0.9,65.4
UT-029,"Morgan County",191408,64.3,69,0.5,63.8
UT-029,"Morgan County",191409,55.1,61,0.3,54.8
UT-029,"Morgan County",191410,46.4,99,2.2,44.2
UT-029,"Morgan County",191411,35.0,95,3.1,31.9
UT-029,"Morgan County",191412,19.9,22,-4.2,24.1
UT-029,"Morgan County",191501,19.4,27,-3.1,22.5
UT-029,"Morgan County",191502,29.4,96,3.5,25.9
UT-029,"Morgan County",191503,34.5,89,2.8,31.7
UT-029,"Morgan County",191504,47.7,127,7.3,40.4
UT-029,"Morgan County",191505,47.1,34,-1.8,48.9
UT-029,"Morgan County",191506,54.2,15,-2.9,57.1
UT-029,"Morgan County",191507,64.5,35,-0.9,65.4
UT-029,"Morgan County",191508,65.6,92,1.8,63.8
UT-029,"Morgan County",191509,52.9,19,-1.9,54.8
UT-029,"Morgan County",191510,45.1,80,0.9,44.2
UT-029,"Morgan County",191511,34.0,86,2.1,31.9
UT-029,"Morgan County",191512,25.6,79,1.5,24.1
UT-029,"Morgan County",191601,21.0,42,-1.5,22.5
UT-029,"Morgan County",191602,27.3,73,1.4,25.9
UT-029,"Morgan County",191603,35.0,94,3.3,31.7
UT-029,"Morgan County",191604,42.8,94,2.4,40.4
UT-029,"Morgan County",191605,44.6,10,-4.3,48.9
UT-029,"Morgan County",191606,55.3,31,-1.8,57.1
UT-029,"Morgan County",191607,65.9,72,0.5,65.4
UT-029,"Morgan County",191608,62.4,31,-1.4,63.8
UT-029,"Morgan County",191609,54.0,36,-0.8,54.8
UT-029,"Morgan County",191610,41.0,18,-3.2,44.2
UT-029,"Morgan County",191611,27.7,16,-4.2,31.9
UT-029,"Morgan County",191612,19.7,18,-4.4,24.1
UT-029,"Morgan County",191701,13.8,4,-8.7,22.5
UT-029,"Morgan County",191702,20.3,16,-5.6,25.9
UT-029,"Morgan County",191703,21.0,1,-10.7,31.7
UT-029,"Morgan County",191704,35.4,6,-5.0,40.4
UT-029,"Morgan County",191705,44.5,7,-4.4,48.9
UT-029,"Morgan County",191706,54.8,23,-2.3,57.1
UT-029,"Morgan County",191707,67.4,100,2.0,65.4
UT-029,"Morgan County",191708,62.6,39,-1.2,63.8
UT-029,"Morgan County",191709,55.9,74,1.1,54.8
UT-029,"Morgan County",191710,44.8,73,0.6,44.2
UT-029,"Morgan County",191711,35.9,107,4.0,31.9
UT-029,"Morgan County",191712,34.3,126,10.2,24.1
UT-029,"Morgan County",191801,25.4,84,2.9,22.5
UT-029,"Morgan County",191802,23.5,33,-2.4,25.9
UT-029,"Morgan County",191803,34.9,91,3.2,31.7
UT-029,"Morgan County",191804,38.7,36,-1.7,40.4
UT-029,"Morgan County",191805,47.8,43,-1.1,48.9
UT-029,"Morgan County",191806,64.6,126,7.5,57.1
UT-029,"Morgan County",191807,65.4,54,0.0,65.4
UT-029,"Morgan County",191808,62.1,22,-1.7,63.8
UT-029,"Morgan County",191809,56.8,95,2.0,54.8
UT-029,"Morgan County",191810,46.4,99,2.2,44.2
UT-029,"Morgan County",191811,29.6,34,-2.3,31.9
UT-029,"Morgan County",191812,23.3,47,-0.8,24.1
UT-029,"Morgan County",191901,24.7,77,2.2,22.5
UT-029,"Morgan County",191902,27.1,71,1.2,25.9
UT-029,"Morgan County",191903,32.1,59,0.4,31.7
UT-029,"Morgan County",191904,42.6,91,2.2,40.4
UT-029,"Morgan County",191905,52.1,109,3.2,48.9
UT-029,"Morgan County",191906,61.4,113,4.3,57.1
UT-029,"Morgan County",191907,67.7,103,2.3,65.4
UT-029,"Morgan County",191908,66.1,108,2.3,63.8
UT-029,"Morgan County",191909,56.3,87,1.5,54.8
UT-029,"Morgan County",191910,37.0,1,-7.2,44.2
UT-029,"Morgan County",191911,30.1,37,-1.8,31.9
UT-029,"Morgan County",191912,17.5,9,-6.6,24.1
UT-029,"Morgan County",192001,25.6,85,3.1,22.5
UT-029,"Morgan County",192002,31.0,114,5.1,25.9
UT-029,"Morgan County",192003,30.2,39,-1.5,31.7
UT-029,"Morgan County",192004,34.6,4,-5.8,40.4
UT-029,"Morgan County",192005,48.4,52,-0.5,48.9
UT-029,"Morgan County",192006,56.1,43,-1.0,57.1
UT-029,"Morgan County",192007,66.3,81,0.9,65.4
UT-029,"Morgan County",192008,63.8,57,0.0,63.8
UT-029,"Morgan County",192009,54.1,40,-0.7,54.8
UT-029,"Morgan County",192010,40.7,16,-3.5,44.2
UT-029,"Morgan County",192011,31.2,47,-0.7,31.9
UT-029,"Morgan County",192012,24.2,57,0.1,24.1
UT-029,"Morgan County",192101,26.5,98,4.0,22.5
UT-029,"Morgan County",192102,25.9,56,0.0,25.9
UT-029,"Morgan County",192103,35.9,105,4.2,31.7
UT-029,"Morgan County",192104,37.8,27,-2.6,40.4
UT-029,"Morgan County",192105,49.4,68,0.5,48.9
UT-029,"Morgan County",192106,59.2,92,2.1,57.1
UT-029,"Morgan County",192107,65.8,66,0.4,65.4
UT-029,"Morgan County",192108,63.1,46,-0.7,63.8
UT-029,"Morgan County",192109,51.9,13,-2.9,54.8
UT-029,"Morgan County",192110,48.0,120,3.8,44.2
UT-029,"Morgan County",192111,36.2,110,4.3,31.9
UT-029,"Morgan County",192112,29.2,113,5.1,24.1
UT-029,"Morgan County",192201,14.7,6,-7.8,22.5
UT-029,"Morgan County",192202,20.7,19,-5.2,25.9
UT-029,"Morgan County",192203,25.0,6,-6.7,31.7
UT-029,"Morgan County",192204,33.5,1,-6.9,40.4
UT-029,"Morgan County",192205,47.8,43,-1.1,48.9
UT-029,"Morgan County",192206,60.7,103,3.6,57.1
UT-029,"Morgan County",192207,63.9,23,-1.5,65.4
UT-029,"Morgan County",192208,65.4,89,1.6,63.8
UT-029,"Morgan County",192209,57.6,105,2.8,54.8
UT-029,"Morgan County",192210,46.4,99,2.2,44.2
UT-029,"Morgan County",192211,29.3,30,-2.6,31.9
UT-029,"Morgan County",192212,25.4,76,1.3,24.1
UT-029,"Morgan County",192301,27.8,110,5.3,22.5
UT-029,"Morgan County",192302,17.7,7,-8.2,25.9
UT-029,"Morgan County",192303,26.0,9,-5.7,31.7
UT-029,"Morgan County",192304,38.7,36,-1.7,40.4
UT-029,"Morgan County",192305,49.5,69,0.6,48.9
UT-029,"Morgan County",192306,53.7,10,-3.4,57.1
UT-029,"Morgan County",192307,66.1,78,0.7,65.4
UT-029,"Morgan County",192308,62.0,20,-1.8,63.8
UT-029,"Morgan County",192309,54.0,36,-0.8,54.8
UT-029,"Morgan County",192310,40.0,10,-4.2,44.2
UT-029,"Morgan County",192311,34.6,91,2.7,31.9
UT-029,"Morgan County",192312,22.1,36,-2.0,24.1
UT-029,"Morgan County",192401,16.1,13,-6.4,22.5
UT-029,"Morgan County",192402,31.7,116,5.8,25.9
UT-029,"Morgan County",192403,27.2,14,-4.5,31.7
UT-029,"Morgan County",192404,40.6,62,0.2,40.4
UT-029,"Morgan County",192405,51.3,96,2.4,48.9
UT-029,"Morgan County",192406,58.1,79,1.0,57.1
UT-029,"Morgan County",192407,64.7,40,-0.7,65.4
UT-029,"Morgan County",192408,62.4,31,-1.4,63.8
UT-029,"Morgan County",192409,54.2,43,-0.6,54.8
UT-029,"Morgan County",192410,42.3,28,-1.9,44.2
UT-029,"Morgan County",192411,30.5,41,-1.4,31.9
UT-029,"Morgan County",192412,16.3,6,-7.8,24.1
UT-029,"Morgan County",192501,20.9,40,-1.6,22.5
UT-029,"Morgan County",192502,30.6,108,4.7,25.9
UT-029,"Morgan County",192503,34.2,85,2.5,31.7
UT-029,"Morgan County",192504,41.8,84,1.4,40.4
UT-029,"Morgan County",192505,52.3,112,3.4,48.9
UT-029,"Morgan County",192506,54.7,21,-2.4,57.1
UT-029,"Morgan County",192507,66.4,83,1.0,65.4
UT-029,"Morgan County",192508,61.8,15,-2.0,63.8
UT-029,"Morgan County",192509,54.2,43,-0.6,54.8
UT-029,"Morgan County",192510,42.7,31,-1.5,44.2
UT-029,"Morgan County",192511,30.1,37,-1.8,31.9
UT-029,"Morgan County",192512,28.7,110,4.6,24.1
UT-029,"Morgan County",192601,21.8,54,-0.7,22.5
UT-029,"Morgan County",192602,29.6,98,3.7,25.9
UT-029,"Morgan County",192603,33.9,79,2.2,31.7
UT-029,"Morgan County",192604,45.2,120,4.8,40.4
UT-029,"Morgan County",192605,50.5,83,1.6,48.9
UT-029,"Morgan County",192606,59.8,97,2.7,57.1
UT-029,"Morgan County",192607,65.4,54,0.0,65.4
UT-029,"Morgan County",192608,64.0,61,0.2,63.8
UT-029,"Morgan County",192609,51.6,11,-3.2,54.8
UT-029,"Morgan County",192610,44.7,71,0.5,44.2
UT-029,"Morgan County",192611,36.9,116,5.0,31.9
UT-029,"Morgan County",192612,21.8,35,-2.3,24.1
UT-029,"Morgan County",192701,24.9,80,2.4,22.5
UT-029,"Morgan County",192702,28.9,94,3.0,25.9
UT-029,"Morgan County",192703,31.1,47,-0.6,31.7
UT-029,"Morgan County",192704,39.2,42,-1.2,40.4
UT-029,"Morgan County",192705,46.2,24,-2.7,48.9
UT-029,"Morgan County",192706,57.5,71,0.4,57.1
UT-029,"Morgan County",192707,65.6,60,0.2,65.4
UT-029,"Morgan County",192708,62.4,31,-1.4,63.8
UT-029,"Morgan County",192709,54.6,52,-0.2,54.8
UT-029,"Morgan County",192710,46.0,90,1.8,44.2
UT-029,"Morgan County",192711,38.0,122,6.1,31.9
UT-029,"Morgan County",192712,19.8,20,-4.3,24.1
UT-029,"Morgan County",192801,24.3,71,1.8,22.5
UT-029,"Morgan County",192802,26.5,67,0.6,25.9
UT-029,"Morgan County",192803,35.3,100,3.6,31.7
UT-029,"Morgan County",192804,38.3,30,-2.1,40.4
UT-029,"Morgan County",192805,52.9,116,4.0,48.9
UT-029,"Morgan County",192806,53.7,10,-3.4,57.1
UT-029,"Morgan County",192807,64.8,43,-0.6,65.4
UT-029,"Morgan County",192808,61.8,15,-2.0,63.8
UT-029,"Morgan County",192809,54.9,57,0.1,54.8
UT-029,"Morgan County",192810,44.3,58,0.1,44.2
UT-029,"Morgan County",192811,32.2,57,0.3,31.9
UT-029,"Morgan County",192812,19.8,20,-4.3,24.1
UT-029,"Morgan County",192901,19.0,23,-3.5,22.5
UT-029,"Morgan County",192902,16.6,3,-9.3,25.9
UT-029,"Morgan County",192903,29.3,30,-2.4,31.7
UT-029,"Morgan County",192904,36.9,18,-3.5,40.4
UT-029,"Morgan County",192905,47.6,40,-1.3,48.9
UT-029,"Morgan County",192906,55.1,27,-2.0,57.1
UT-029,"Morgan County",192907,66.4,83,1.0,65.4
UT-029,"Morgan County",192908,65.8,101,2.0,63.8
UT-029,"Morgan County",192909,52.3,14,-2.5,54.8
UT-029,"Morgan County",192910,44.4,61,0.2,44.2
UT-029,"Morgan County",192911,29.5,33,-2.4,31.9
UT-029,"Morgan County",192912,29.8,117,5.7,24.1
UT-029,"Morgan County",193001,14.4,5,-8.1,22.5
UT-029,"Morgan County",193002,30.7,110,4.8,25.9
UT-029,"Morgan County",193003,32.2,61,0.5,31.7
UT-029,"Morgan County",193004,46.5,123,6.1,40.4
UT-029,"Morgan County",193005,46.2,24,-2.7,48.9
UT-029,"Morgan County",193006,56.8,55,-0.3,57.1
UT-029,"Morgan County",193007,66.9,91,1.5,65.4
UT-029,"Morgan County",193008,64.7,76,0.9,63.8
UT-029,"Morgan County",193009,54.4,47,-0.4,54.8
UT-029,"Morgan County",193010,42.1,26,-2.1,44.2
UT-029,"Morgan County",193011,25.5,3,-6.4,31.9
UT-029,"Morgan County",193012,14.3,2,-9.8,24.1
UT-029,"Morgan County",193101,18.2,18,-4.3,22.5
UT-029,"Morgan County",193102,28.3,84,2.4,25.9
UT-029,"Morgan County",193103,31.6,53,-0.1,31.7
UT-029,"Morgan County",193104,41.5,79,1.1,40.4
UT-029,"Morgan County",193105,49.0,61,0.1,48.9
UT-029,"Morgan County",193106,61.3,111,4.2,57.1
UT-029,"Morgan County",193107,68.3,113,2.9,65.4
UT-029,"Morgan County",193108,65.0,83,1.2,63.8
UT-029,"Morgan County",193109,55.2,64,0.4,54.8
UT-029,"Morgan County",193110,46.5,102,2.3,44.2
UT-029,"Morgan County",193111,26.6,10,-5.3,31.9
UT-029,"Morgan County",193112,18.2,11,-5.9,24.1
UT-029,"Morgan County",193201,15.5,8,-7.0,22.5
UT-029,"Morgan County",193202,22.5,28,-3.4,25.9
UT-029,"Morgan County",193203,29.0,23,-2.7,31.7
UT-029,"Morgan County",193204,41.0,69,0.6,40.4
UT-029,"Morgan County",193205,49.4,68,0.5,48.9
UT-029,"Morgan County",193206,56.4,48,-0.7,57.1
UT-029,"Morgan County",193207,64.7,40,-0.7,65.4
UT-029,"Morgan County",193208,62.9,43,-0.9,63.8
UT-029,"Morgan County",193209,55.0,58,0.2,54.8
UT-029,"Morgan County",193210,42.7,31,-1.5,44.2
UT-029,"Morgan County",193211,34.9,94,3.0,31.9
UT-029,"Morgan County",193212,14.6,4,-9.5,24.1
UT-029,"Morgan County",193301,21.4,48,-1.1,22.5
UT-029,"Morgan County",193302,13.0,2,-12.9,25.9
UT-029,"Morgan County",193303,29.1,25,-2.6,31.7
UT-029,"Morgan County",193304,37.5,25,-2.9,40.4
UT-029,"Morgan County",193305,43.9,3,-5.0,48.9
UT-029,"Morgan County",193306,61.7,117,4.6,57.1
UT-029,"Morgan County",193307,68.3,113,2.9,65.4
UT-029,"Morgan County",193308,61.9,18,-1.9,63.8
UT-029,"Morgan County",193309,56.7,94,1.9,54.8
UT-029,"Morgan County",193310,47.8,115,3.6,44.2
UT-029,"Morgan County",193311,33.8,83,1.9,31.9
UT-029,"Morgan County",193312,30.9,122,6.8,24.1
UT-029,"Morgan County",193401,27.7,109,5.2,22.5
UT-029,"Morgan County",193402,35.4,127,9.5,25.9
UT-029,"Morgan County",193403,40.1,125,8.4,31.7
UT-029,"Morgan County",193404,46.6,124,6.2,40.4
UT-029,"Morgan County",193405,55.9,127,7.0,48.9
UT-029,"Morgan County",193406,57.2,58,0.1,57.1
UT-029,"Morgan County",193407,66.8,88,1.4,65.4
UT-029,"Morgan County",193408,65.8,101,2.0,63.8
UT-029,"Morgan County",193409,53.7,31,-1.1,54.8
UT-029,"Morgan County",193410,47.0,108,2.8,44.2
UT-029,"Morgan County",193411,35.6,100,3.7,31.9
UT-029,"Morgan County",193412,25.8,82,1.7,24.1
UT-029,"Morgan County",193501,26.6,100,4.1,22.5
UT-029,"Morgan County",193502,29.9,101,4.0,25.9
UT-029,"Morgan County",193503,30.9,46,-0.8,31.7
UT-029,"Morgan County",193504,41.4,76,1.0,40.4
UT-029,"Morgan County",193505,45.9,20,-3.0,48.9
UT-029,"Morgan County",193506,58.0,78,0.9,57.1
UT-029,"Morgan County",193507,65.8,66,0.4,65.4
UT-029,"Morgan County",193508,64.9,81,1.1,63.8
UT-029,"Morgan County",193509,57.1,101,2.3,54.8
UT-029,"Morgan County",193510,43.1,38,-1.1,44.2
UT-029,"Morgan County",193511,29.3,30,-2.6,31.9
UT-029,"Morgan County",193512,24.9,70,0.8,24.1
UT-029,"Morgan County",193601,22.2,57,-0.3,22.5
UT-029,"Morgan County",193602,26.6,68,0.7,25.9
UT-029,"Morgan County",193603,29.2,28,-2.5,31.7
UT-029,"Morgan County",193604,42.9,96,2.5,40.4
UT-029,"Morgan County",193605,52.7,115,3.8,48.9
UT-029,"Morgan County",193606,61.6,115,4.5,57.1
UT-029,"Morgan County",193607,68.5,116,3.1,65.4
UT-029,"Morgan County",193608,65.2,86,1.4,63.8
UT-029,"Morgan County",193609,53.5,28,-1.3,54.8
UT-029,"Morgan County",193610,44.4,61,0.2,44.2
UT-029,"Morgan County",193611,30.8,43,-1.1,31.9
UT-029,"Morgan County",193612,27.4,99,3.3,24.1
UT-029,"Morgan County",193701,10.1,2,-12.4,22.5
UT-029,"Morgan County",193702,22.3,26,-3.6,25.9
UT-029,"Morgan County",193703,30.3,40,-1.4,31.7
UT-029,"Morgan County",193704,38.3,30,-2.1,40.4
UT-029,"Morgan County",193705,52.0,107,3.1,48.9
UT-029,"Morgan County",193706,56.3,44,-0.8,57.1
UT-029,"Morgan County",193707,66.9,91,1.5,65.4
UT-029,"Morgan County",193708,65.5,91,1.7,63.8
UT-029,"Morgan County",193709,58.4,112,3.6,54.8
UT-029,"Morgan County",193710,46.6,104,2.4,44.2
UT-029,"Morgan County",193711,36.0,109,4.1,31.9
UT-029,"Morgan County",193712,30.1,119,6.0,24.1
UT-029,"Morgan County",193801,29.3,121,6.8,22.5
UT-029,"Morgan County",193802,29.8,100,3.9,25.9
UT-029,"Morgan County",193803,32.2,61,0.5,31.7
UT-029,"Morgan County",193804,42.0,86,1.6,40.4
UT-029,"Morgan County",193805,46.7,28,-2.2,48.9
UT-029,"Morgan County",193806,59.2,92,2.1,57.1
UT-029,"Morgan County",193807,63.6,16,-1.8,65.4
UT-029,"Morgan County",193808,63.9,60,0.1,63.8
UT-029,"Morgan County",193809,58.6,115,3.8,54.8
UT-029,"Morgan County",193810,45.9,87,1.7,44.2
UT-029,"Morgan County",193811,25.3,2,-6.6,31.9
UT-029,"Morgan County",193812,28.5,109,4.4,24.1
UT-029,"Morgan County",193901,24.9,80,2.4,22.5
UT-029,"Morgan County",193902,17.6,6,-8.3,25.9
UT-029,"Morgan County",193903,32.4,67,0.7,31.7
UT-029,"Morgan County",193904,44.2,113,3.8,40.4
UT-029,"Morgan County",193905,51.2,94,2.3,48.9
UT-029,"Morgan County",193906,55.4,34,-1.7,57.1
UT-029,"Morgan County",193907,65.3,50,-0.1,65.4
UT-029,"Morgan County",193908,63.1,46,-0.7,63.8
UT-029,"Morgan County",193909,55.3,68,0.5,54.8
UT-029,"Morgan County",193910,43.9,50,-0.3,44.2
UT-029,"Morgan County",193911,35.6,100,3.7,31.9
UT-029,"Morgan County",193912,31.1,124,7.0,24.1
UT-029,"Morgan County",194001,24.9,80,2.4,22.5
UT-029,"Morgan County",194002,30.9,112,5.0,25.9
UT-029,"Morgan County",194003,36.0,108,4.3,31.7
UT-029,"Morgan County",194004,42.4,89,2.0,40.4
UT-029,"Morgan County",194005,53.4,122,4.5,48.9
UT-029,"Morgan County",194006,61.2,109,4.1,57.1
UT-029,"Morgan County",194007,67.2,96,1.8,65.4
UT-029,"Morgan County",194008,66.0,104,2.2,63.8
UT-029,"Morgan County",194009,56.7,94,1.9,54.8
UT-029,"Morgan County",194010,46.4,99,2.2,44.2
UT-029,"Morgan County",194011,29.0,24,-2.9,31.9
UT-029,"Morgan County",194012,26.9,94,2.8,24.1
UT-029,"Morgan County",194101,23.9,68,1.4,22.5
UT-029,"Morgan County",194102,30.2,103,4.3,25.9
UT-029,"Morgan County",194103,34.4,87,2.7,31.7
UT-029,"Morgan County",194104,38.3,30,-2.1,40.4
UT-029,"Morgan County",194105,50.9,89,2.0,48.9
UT-029,"Morgan County",194106,55.2,29,-1.9,57.1
UT-029,"Morgan County",194107,64.5,35,-0.9,65.4
UT-029,"Morgan County",194108,62.8,42,-1.0,63.8
UT-029,"Morgan County",194109,50.6,4,-4.2,54.8
UT-029,"Morgan County",194110,42.0,24,-2.2,44.2
UT-029,"Morgan County",194111,32.2,57,0.3,31.9
UT-029,"Morgan County",194112,28.2,106,4.1,24.1
UT-029,"Morgan County",194201,18.1,17,-4.4,22.5
UT-029,"Morgan County",194202,17.4,5,-8.5,25.9
UT-029,"Morgan County",194203,25.2,7,-6.5,31.7
UT-029,"Morgan County",194204,41.3,74,0.9,40.4
UT-029,"Morgan County",194205,45.0,12,-3.9,48.9
UT-029,"Morgan County",194206,55.0,25,-2.1,57.1
UT-029,"Morgan County",194207,67.2,96,1.8,65.4
UT-029,"Morgan County",194208,62.9,43,-0.9,63.8
UT-029,"Morgan County",194209,54.5,50,-0.3,54.8
UT-029,"Morgan County",194210,44.6,69,0.4,44.2
UT-029,"Morgan County",194211,33.1,70,1.2,31.9
UT-029,"Morgan County",194212,26.3,88,2.2,24.1
UT-029,"Morgan County",194301,25.2,83,2.7,22.5
UT-029,"Morgan County",194302,26.2,60,0.3,25.9
UT-029,"Morgan County",194303,30.4,43,-1.3,31.7
UT-029,"Morgan County",194304,46.8,125,6.4,40.4
UT-029,"Morgan County",194305,47.7,42,-1.2,48.9
UT-029,"Morgan County",194306,54.3,18,-2.8,57.1
UT-029,"Morgan County",194307,65.3,50,-0.1,65.4
UT-029,"Morgan County",194308,65.1,84,1.3,63.8
UT-029,"Morgan County",194309,57.2,104,2.4,54.8
UT-029,"Morgan County",194310,46.0,90,1.8,44.2
UT-029,"Morgan County",194311,33.2,71,1.3,31.9
UT-029,"Morgan County",194312,25.6,79,1.5,24.1
UT-029,"Morgan County",194401,15.7,10,-6.8,22.5
UT-029,"Morgan County",194402,24.6,42,-1.3,25.9
UT-029,"Morgan County",194403,26.7,12,-5.0,31.7
UT-029,"Morgan County",194404,37.8,27,-2.6,40.4
UT-029,"Morgan County",194405,50.4,82,1.5,48.9
UT-029,"Morgan County",194406,52.9,6,-4.2,57.1
UT-029,"Morgan County",194407,64.3,31,-1.1,65.4
UT-029,"Morgan County",194408,62.6,39,-1.2,63.8
UT-029,"Morgan County",194409,55.2,64,0.4,54.8
UT-029,"Morgan County",194410,48.0,120,3.8,44.2
UT-029,"Morgan County",194411,31.0,44,-0.9,31.9
UT-029,"Morgan County",194412,24.5,65,0.4,24.1
UT-029,"Morgan County",194501,26.1,91,3.6,22.5
UT-029,"Morgan County",194502,28.4,85,2.5,25.9
UT-029,"Morgan County",194503,29.2,28,-2.5,31.7
UT-029,"Morgan County",194504,36.2,10,-4.2,40.4
UT-029,"Morgan County",194505,49.6,71,0.7,48.9
UT-029,"Morgan County",194506,51.1,2,-6.0,57.1
UT-029,"Morgan County",194507,65.4,54,0.0,65.4
UT-029,"Morgan County",194508,63.4,49,-0.4,63.8
UT-029,"Morgan County",194509,51.3,8,-3.5,54.8
UT-029,"Morgan County",194510,46.4,99,2.2,44.2
UT-029,"Morgan County",194511,27.9,20,-4.0,31.9
UT-029,"Morgan County",194512,21.1,28,-3.0,24.1
UT-029,"Morgan County",194601,19.4,27,-3.1,22.5
UT-029,"Morgan County",194602,24.6,42,-1.3,25.9
UT-029,"Morgan County",194603,33.6,77,1.9,31.7
UT-029,"Morgan County",194604,44.8,117,4.4,40.4
UT-029,"Morgan County",194605,47.1,34,-1.8,48.9
UT-029,"Morgan County",194606,58.3,80,1.2,57.1
UT-029,"Morgan County",194607,66.8,88,1.4,65.4
UT-029,"Morgan County",194608,64.6,73,0.8,63.8
UT-029,"Morgan County",194609,54.1,40,-0.7,54.8
UT-029,"Morgan County",194610,38.4,4,-5.8,44.2
UT-029,"Morgan County",194611,29.0,24,-2.9,31.9
UT-029,"Morgan County",194612,31.6,125,7.5,24.1
UT-029,"Morgan County",194701,18.5,22,-4.0,22.5
UT-029,"Morgan County",194702,30.3,105,4.4,25.9
UT-029,"Morgan County",194703,34.6,90,2.9,31.7
UT-029,"Morgan County",194704,39.1,41,-1.3,40.4
UT-029,"Morgan County",194705,51.9,106,3.0,48.9
UT-029,"Morgan County",194706,53.4,8,-3.7,57.1
UT-029,"Morgan County",194707,64.9,46,-0.5,65.4
UT-029,"Morgan County",194708,62.4,31,-1.4,63.8
UT-029,"Morgan County",194709,55.5,69,0.7,54.8
UT-029,"Morgan County",194710,47.2,110,3.0,44.2
UT-029,"Morgan County",194711,26.5,8,-5.4,31.9
UT-029,"Morgan County",194712,22.2,37,-1.9,24.1
UT-029,"Morgan County",194801,24.4,73,1.9,22.5
UT-029,"Morgan County",194802,23.8,34,-2.1,25.9
UT-029,"Morgan County",194803,24.9,5,-6.8,31.7
UT-029,"Morgan County",194804,39.4,50,-1.0,40.4
UT-029,"Morgan County",194805,49.2,63,0.3,48.9
UT-029,"Morgan County",194806,56.6,51,-0.5,57.1
UT-029,"Morgan County",194807,64.1,27,-1.3,65.4
UT-029,"Morgan County",194808,63.5,53,-0.3,63.8
UT-029,"Morgan County",194809,56.5,91,1.7,54.8
UT-029,"Morgan County",194810,45.1,80,0.9,44.2
UT-029,"Morgan County",194811,26.2,6,-5.7,31.9
UT-029,"Morgan County",194812,20.0,24,-4.1,24.1
UT-029,"Morgan County",194901,8.1,1,-14.4,22.5
UT-029,"Morgan County",194902,19.0,12,-6.9,25.9
UT-029,"Morgan County",194903,32.4,67,0.7,31.7
UT-029,"Morgan County",194904,44.1,112,3.7,40.4
UT-029,"Morgan County",194905,50.6,85,1.7,48.9
UT-029,"Morgan County",194906,55.4,34,-1.7,57.1
UT-029,"Morgan County",194907,64.6,38,-0.8,65.4
UT-029,"Morgan County",194908,63.3,48,-0.5,63.8
UT-029,"Morgan County",194909,56.1,81,1.3,54.8
UT-029,"Morgan County",194910,40.2,12,-4.0,44.2
UT-029,"Morgan County",194911,37.2,120,5.3,31.9
UT-029,"Morgan County",194912,23.7,55,-0.4,24.1
UT-029,"Morgan County",195001,21.2,44,-1.3,22.5
UT-029,"Morgan County",195002,26.4,64,0.5,25.9
UT-029,"Morgan County",195003,31.2,49,-0.5,31.7
UT-029,"Morgan County",195004,39.5,51,-0.9,40.4
UT-029,"Morgan County",195005,44.8,11,-4.1,48.9
UT-029,"Morgan County",195006,55.1,27,-2.0,57.1
UT-029,"Morgan County",195007,62.4,6,-3.0,65.4
UT-029,"Morgan County",195008,61.2,11,-2.6,63.8
UT-029,"Morgan County",195009,54.2,43,-0.6,54.8
UT-029,"Morgan County",195010,49.0,122,4.8,44.2
UT-029,"Morgan County",195011,34.6,91,2.7,31.9
UT-029,"Morgan County",195012,29.8,117,5.7,24.1
UT-029,"Morgan County",195101,21.7,51,-0.8,22.5
UT-029,"Morgan County",195102,28.6,89,2.7,25.9
UT-029,"Morgan County",195103,27.8,16,-3.9,31.7
UT-029,"Morgan County",195104,40.9,67,0.5,40.4
UT-029,"Morgan County",195105,48.9,59,0.0,48.9
UT-029,"Morgan County",195106,53.2,7,-3.9,57.1
UT-029,"Morgan County",195107,64.8,43,-0.6,65.4
UT-029,"Morgan County",195108,62.1,22,-1.7,63.8
UT-029,"Morgan County",195109,54.6,52,-0.2,54.8
UT-029,"Morgan County",195110,42.7,31,-1.5,44.2
UT-029,"Morgan County",195111,27.1,14,-4.8,31.9
UT-029,"Morgan County",195112,21.1,28,-3.0,24.1
UT-029,"Morgan County",195201,20.3,36,-2.2,22.5
UT-029,"Morgan County",195202,19.2,14,-6.7,25.9
UT-029,"Morgan County",195203,22.7,4,-9.0,31.7
UT-029,"Morgan County",195204,41.0,69,0.6,40.4
UT-029,"Morgan County",195205,50.8,88,1.9,48.9
UT-029,"Morgan County",195206,57.3,64,0.2,57.1
UT-029,"Morgan County",195207,63.8,20,-1.6,65.4
